"Site" "ss_data" "size"
"312" "Pinasil" "5.60817274249206e-09" 3.5
"313" "Tres_Marias" "0" -12
"314" "Tres_Marias" "0" -11.9
"315" "Tres_Marias" "0" -11.8
"316" "Tres_Marias" "0" -11.7
"317" "Tres_Marias" "0" -11.6
"318" "Tres_Marias" "0" -11.5
"319" "Tres_Marias" "0" -11.4
"320" "Tres_Marias" "0" -11.3
"321" "Tres_Marias" "0" -11.2
"322" "Tres_Marias" "0" -11.1
"323" "Tres_Marias" "0" -11
"324" "Tres_Marias" "0" -10.9
"325" "Tres_Marias" "0" -10.8
"326" "Tres_Marias" "0" -10.7
"327" "Tres_Marias" "0" -10.6
"328" "Tres_Marias" "0" -10.5
"329" "Tres_Marias" "0" -10.4
"330" "Tres_Marias" "0" -10.3
"331" "Tres_Marias" "0" -10.2
"332" "Tres_Marias" "0" -10.1
"333" "Tres_Marias" "0" -10
"334" "Tres_Marias" "0" -9.9
"335" "Tres_Marias" "0" -9.8
"336" "Tres_Marias" "0" -9.7
"337" "Tres_Marias" "0" -9.6
"338" "Tres_Marias" "0" -9.5
"339" "Tres_Marias" "0" -9.4
"340" "Tres_Marias" "0" -9.3
"341" "Tres_Marias" "0" -9.2
"342" "Tres_Marias" "0" -9.1
"343" "Tres_Marias" "0" -9
"344" "Tres_Marias" "0" -8.9
"345" "Tres_Marias" "0" -8.8
"346" "Tres_Marias" "0" -8.7
"347" "Tres_Marias" "0" -8.6
"348" "Tres_Marias" "0" -8.5
"349" "Tres_Marias" "0" -8.4
"350" "Tres_Marias" "0" -8.3
"351" "Tres_Marias" "0" -8.2
"352" "Tres_Marias" "0" -8.1
"353" "Tres_Marias" "0" -8
"354" "Tres_Marias" "0" -7.9
"355" "Tres_Marias" "0" -7.8
"356" "Tres_Marias" "0" -7.7
"357" "Tres_Marias" "0" -7.6
"358" "Tres_Marias" "0" -7.5
"359" "Tres_Marias" "0" -7.4
"360" "Tres_Marias" "0" -7.3
"361" "Tres_Marias" "0" -7.2
"362" "Tres_Marias" "0" -7.1
"363" "Tres_Marias" "0" -7
"364" "Tres_Marias" "0" -6.9
"365" "Tres_Marias" "0" -6.8
"366" "Tres_Marias" "0" -6.7
"367" "Tres_Marias" "0" -6.6
