"Site" "refs" "size"
"7160" "Dilumacad" "0.259815884475649" 1.9
"7161" "Dilumacad" "1" 2
"7162" "Dilumacad" "1" 2.1
"7163" "Dilumacad" "1" 2.2
"7164" "Dilumacad" "1" 2.3
"7165" "Dilumacad" "1" 2.4
"7166" "Dilumacad" "1" 2.5
"7167" "Dilumacad" "1" 2.6
"7168" "Dilumacad" "1" 2.7
"7169" "Dilumacad" "1" 2.8
"7170" "Dilumacad" "1" 2.9
"7171" "Dilumacad" "1" 3
"7172" "Dilumacad" "1" 3.1
"7173" "Dilumacad" "1" 3.2
"7174" "Dilumacad" "1" 3.3
"7175" "Dilumacad" "1" 3.4
"7176" "Dilumacad" "1" 3.5
"7177" "Pinasil" "1" -12
"7178" "Pinasil" "1" -11.9
"7179" "Pinasil" "1" -11.8
"7180" "Pinasil" "1" -11.7
"7181" "Pinasil" "1" -11.6
"7182" "Pinasil" "1" -11.5
"7183" "Pinasil" "1" -11.4
"7184" "Pinasil" "1" -11.3
"7185" "Pinasil" "1" -11.2
"7186" "Pinasil" "1" -11.1
"7187" "Pinasil" "1" -11
"7188" "Pinasil" "1" -10.9
"7189" "Pinasil" "1" -10.8
"7190" "Pinasil" "1" -10.7
"7191" "Pinasil" "1" -10.6
"7192" "Pinasil" "1" -10.5
"7193" "Pinasil" "1" -10.4
"7194" "Pinasil" "1" -10.3
"7195" "Pinasil" "1" -10.2
"7196" "Pinasil" "1" -10.1
"7197" "Pinasil" "1" -10
"7198" "Pinasil" "1" -9.9
"7199" "Pinasil" "1" -9.8
"7200" "Pinasil" "1" -9.7
"7201" "Pinasil" "1" -9.6
"7202" "Pinasil" "1" -9.5
"7203" "Pinasil" "1" -9.4
"7204" "Pinasil" "1" -9.3
"7205" "Pinasil" "1" -9.2
"7206" "Pinasil" "1" -9.1
"7207" "Pinasil" "1" -9
"7208" "Pinasil" "1" -8.9
"7209" "Pinasil" "1" -8.8
"7210" "Pinasil" "1" -8.7
"7211" "Pinasil" "1" -8.6
"7212" "Pinasil" "1" -8.5
"7213" "Pinasil" "1" -8.4
"7214" "Pinasil" "1" -8.3
"7215" "Pinasil" "1" -8.2
"7216" "Pinasil" "1" -8.1
"7217" "Pinasil" "1" -8
"7218" "Pinasil" "1" -7.9
"7219" "Pinasil" "1" -7.8
"7220" "Pinasil" "1" -7.7
"7221" "Pinasil" "1" -7.6
"7222" "Pinasil" "1" -7.5
"7223" "Pinasil" "1" -7.4
"7224" "Pinasil" "1" -7.3
"7225" "Pinasil" "1" -7.2
"7226" "Pinasil" "1" -7.1
"7227" "Pinasil" "1" -7
"7228" "Pinasil" "1" -6.9
"7229" "Pinasil" "1" -6.8
"7230" "Pinasil" "1" -6.7
"7231" "Pinasil" "1" -6.6
"7232" "Pinasil" "1" -6.5
"7233" "Pinasil" "1" -6.4
"7234" "Pinasil" "1" -6.3
"7235" "Pinasil" "1" -6.2
"7236" "Pinasil" "1" -6.1
"7237" "Pinasil" "1" -6
"7238" "Pinasil" "1" -5.9
"7239" "Pinasil" "1" -5.8
"7240" "Pinasil" "1" -5.7
"7241" "Pinasil" "1" -5.6
"7242" "Pinasil" "1" -5.5
"7243" "Pinasil" "1" -5.4
"7244" "Pinasil" "1" -5.3
"7245" "Pinasil" "1" -5.2
"7246" "Pinasil" "1" -5.1
"7247" "Pinasil" "1" -5
"7248" "Pinasil" "1" -4.9
"7249" "Pinasil" "1" -4.8
"7250" "Pinasil" "1" -4.7
"7251" "Pinasil" "1" -4.6
"7252" "Pinasil" "1" -4.5
"7253" "Pinasil" "1" -4.4
"7254" "Pinasil" "1" -4.3
"7255" "Pinasil" "1" -4.2
"7256" "Pinasil" "1" -4.1
"7257" "Pinasil" "1" -4
"7258" "Pinasil" "1" -3.9
"7259" "Pinasil" "1" -3.8
"7260" "Pinasil" "1" -3.7
"7261" "Pinasil" "1" -3.6
"7262" "Pinasil" "1" -3.5
"7263" "Pinasil" "1" -3.4
"7264" "Pinasil" "1" -3.3
"7265" "Pinasil" "1" -3.2
"7266" "Pinasil" "1" -3.1
"7267" "Pinasil" "1" -3
"7268" "Pinasil" "1" -2.9
"7269" "Pinasil" "1" -2.8
"7270" "Pinasil" "1" -2.7
"7271" "Pinasil" "1" -2.6
"7272" "Pinasil" "1" -2.5
"7273" "Pinasil" "1" -2.4
"7274" "Pinasil" "1" -2.3
"7275" "Pinasil" "1" -2.2
"7276" "Pinasil" "1" -2.1
"7277" "Pinasil" "1" -2
"7278" "Pinasil" "1" -1.9
"7279" "Pinasil" "1" -1.8
"7280" "Pinasil" "1" -1.7
"7281" "Pinasil" "1" -1.6
"7282" "Pinasil" "0.96" -1.5
"7283" "Pinasil" "0.95343298408753" -1.4
"7284" "Pinasil" "0.945113489885269" -1.3
"7285" "Pinasil" "0.934489941002098" -1.2
"7286" "Pinasil" "0.92080253596269" -1.1
"7287" "Pinasil" "0.903005465359119" -1
"7288" "Pinasil" "0.879678445046878" -0.899999999999999
"7289" "Pinasil" "0.848951767158848" -0.799999999999999
"7290" "Pinasil" "0.808506169844173" -0.699999999999999
"7291" "Pinasil" "0.755771702764819" -0.6
"7292" "Pinasil" "0.688517141079326" -0.5
"7293" "Pinasil" "0.605991314750374" -0.399999999999999
"7294" "Pinasil" "0.51044432657755" -0.299999999999999
"7295" "Pinasil" "0.408141583891019" -0.199999999999999
"7296" "Pinasil" "0.308513450893599" -0.0999999999999996
"7297" "Pinasil" "0.221070943544385" 0
"7298" "Pinasil" "0.151891551558198" 0.100000000000001
"7299" "Pinasil" "0.102160204075557" 0.200000000000001
"7300" "Pinasil" "0.0692818426357656" 0.300000000000001
"7301" "Pinasil" "0.0490590825448212" 0.4
"7302" "Pinasil" "0.037408619960162" 0.5
"7303" "Pinasil" "0.0311490859757677" 0.600000000000001
"7304" "Pinasil" "0.0281116077371307" 0.700000000000001
"7305" "Pinasil" "0.0269483668093355" 0.800000000000001
"7306" "Pinasil" "0.026880877297803" 0.9
"7307" "Pinasil" "0.0274895862920987" 1
"7308" "Pinasil" "0.0285669537803328" 1.1
"7309" "Pinasil" "0.465972475475952" 1.2
"7310" "Pinasil" "0.317178748053908" 1.3
"7311" "Pinasil" "0" 1.4
"7312" "Pinasil" "0" 1.5
"7313" "Pinasil" "0" 1.6
"7314" "Pinasil" "0" 1.7
"7315" "Pinasil" "0" 1.8
"7316" "Pinasil" "0.838951541144741" 1.9
"7317" "Pinasil" "0.280433006487135" 2
"7318" "Pinasil" "0.204868569716849" 2.1
"7319" "Pinasil" "0.156594098846941" 2.2
"7320" "Pinasil" "0.657799520464131" 2.3
"7321" "Pinasil" "0.552781775212059" 2.4
"7322" "Pinasil" "0" 2.5
"7323" "Pinasil" "0" 2.6
"7324" "Pinasil" "0" 2.7
"7325" "Pinasil" "1" 2.8
"7326" "Pinasil" "1" 2.9
"7327" "Pinasil" "1" 3
"7328" "Pinasil" "1" 3.1
"7329" "Pinasil" "1" 3.2
"7330" "Pinasil" "1" 3.3
"7331" "Pinasil" "1" 3.4
"7332" "Pinasil" "1" 3.5
"7333" "Tres_Marias" "1" -12
"7334" "Tres_Marias" "1" -11.9
"7335" "Tres_Marias" "1" -11.8
"7336" "Tres_Marias" "1" -11.7
"7337" "Tres_Marias" "1" -11.6
"7338" "Tres_Marias" "1" -11.5
"7339" "Tres_Marias" "1" -11.4
"7340" "Tres_Marias" "1" -11.3
"7341" "Tres_Marias" "1" -11.2
"7342" "Tres_Marias" "1" -11.1
"7343" "Tres_Marias" "1" -11
"7344" "Tres_Marias" "1" -10.9
"7345" "Tres_Marias" "1" -10.8
"7346" "Tres_Marias" "1" -10.7
"7347" "Tres_Marias" "1" -10.6
"7348" "Tres_Marias" "1" -10.5
"7349" "Tres_Marias" "1" -10.4
"7350" "Tres_Marias" "1" -10.3
"7351" "Tres_Marias" "1" -10.2
"7352" "Tres_Marias" "1" -10.1
"7353" "Tres_Marias" "1" -10
"7354" "Tres_Marias" "1" -9.9
"7355" "Tres_Marias" "1" -9.8
"7356" "Tres_Marias" "1" -9.7
"7357" "Tres_Marias" "1" -9.6
"7358" "Tres_Marias" "1" -9.5
"7359" "Tres_Marias" "1" -9.4
"7360" "Tres_Marias" "1" -9.3
"7361" "Tres_Marias" "1" -9.2
"7362" "Tres_Marias" "1" -9.1
"7363" "Tres_Marias" "1" -9
"7364" "Tres_Marias" "1" -8.9
"7365" "Tres_Marias" "1" -8.8
"7366" "Tres_Marias" "1" -8.7
"7367" "Tres_Marias" "1" -8.6
"7368" "Tres_Marias" "1" -8.5
"7369" "Tres_Marias" "1" -8.4
"7370" "Tres_Marias" "1" -8.3
"7371" "Tres_Marias" "1" -8.2
"7372" "Tres_Marias" "1" -8.1
"7373" "Tres_Marias" "1" -8
"7374" "Tres_Marias" "1" -7.9
"7375" "Tres_Marias" "1" -7.8
"7376" "Tres_Marias" "1" -7.7
"7377" "Tres_Marias" "1" -7.6
"7378" "Tres_Marias" "1" -7.5
"7379" "Tres_Marias" "1" -7.4
"7380" "Tres_Marias" "1" -7.3
"7381" "Tres_Marias" "1" -7.2
"7382" "Tres_Marias" "1" -7.1
"7383" "Tres_Marias" "1" -7
"7384" "Tres_Marias" "1" -6.9
"7385" "Tres_Marias" "1" -6.8
"7386" "Tres_Marias" "1" -6.7
"7387" "Tres_Marias" "1" -6.6
"7388" "Tres_Marias" "1" -6.5
"7389" "Tres_Marias" "1" -6.4
"7390" "Tres_Marias" "1" -6.3
"7391" "Tres_Marias" "1" -6.2
"7392" "Tres_Marias" "1" -6.1
"7393" "Tres_Marias" "1" -6
"7394" "Tres_Marias" "1" -5.9
"7395" "Tres_Marias" "1" -5.8
"7396" "Tres_Marias" "1" -5.7
"7397" "Tres_Marias" "1" -5.6
"7398" "Tres_Marias" "1" -5.5
"7399" "Tres_Marias" "1" -5.4
"7400" "Tres_Marias" "1" -5.3
"7401" "Tres_Marias" "1" -5.2
"7402" "Tres_Marias" "1" -5.1
"7403" "Tres_Marias" "1" -5
"7404" "Tres_Marias" "1" -4.9
"7405" "Tres_Marias" "1" -4.8
"7406" "Tres_Marias" "1" -4.7
"7407" "Tres_Marias" "1" -4.6
"7408" "Tres_Marias" "1" -4.5
"7409" "Tres_Marias" "1" -4.4
"7410" "Tres_Marias" "1" -4.3
"7411" "Tres_Marias" "1" -4.2
"7412" "Tres_Marias" "1" -4.1
"7413" "Tres_Marias" "1" -4
"7414" "Tres_Marias" "1" -3.9
"7415" "Tres_Marias" "1" -3.8
"7416" "Tres_Marias" "1" -3.7
"7417" "Tres_Marias" "1" -3.6
"7418" "Tres_Marias" "1" -3.5
"7419" "Tres_Marias" "1" -3.4
"7420" "Tres_Marias" "1" -3.3
"7421" "Tres_Marias" "1" -3.2
"7422" "Tres_Marias" "1" -3.1
"7423" "Tres_Marias" "1" -3
"7424" "Tres_Marias" "1" -2.9
"7425" "Tres_Marias" "1" -2.8
"7426" "Tres_Marias" "1" -2.7
"7427" "Tres_Marias" "1" -2.6
"7428" "Tres_Marias" "1" -2.5
"7429" "Tres_Marias" "1" -2.4
"7430" "Tres_Marias" "1" -2.3
"7431" "Tres_Marias" "1" -2.2
"7432" "Tres_Marias" "1" -2.1
"7433" "Tres_Marias" "1" -2
"7434" "Tres_Marias" "1" -1.9
"7435" "Tres_Marias" "1" -1.8
"7436" "Tres_Marias" "1" -1.7
"7437" "Tres_Marias" "1" -1.6
"7438" "Tres_Marias" "0.98875" -1.5
"7439" "Tres_Marias" "0.98727350763641" -1.4
"7440" "Tres_Marias" "0.985424530556476" -1.3
"7441" "Tres_Marias" "0.983090599926653" -1.2
"7442" "Tres_Marias" "0.980113721007047" -1.1
"7443" "Tres_Marias" "0.976267466031981" -1
"7444" "Tres_Marias" "0.971222826285336" -0.899999999999999
"7445" "Tres_Marias" "0.964497689625845" -0.799999999999999
"7446" "Tres_Marias" "0.955382839742093" -0.699999999999999
"7447" "Tres_Marias" "0.942836252818074" -0.6
"7448" "Tres_Marias" "0.925340782577833" -0.5
"7449" "Tres_Marias" "0.900736969848253" -0.399999999999999
"7450" "Tres_Marias" "0.866091041080902" -0.299999999999999
"7451" "Tres_Marias" "0.817764628121273" -0.199999999999999
"7452" "Tres_Marias" "0.752018036073046" -0.0999999999999996
"7453" "Tres_Marias" "0.666560604844572" 0
"7454" "Tres_Marias" "0.563023455409434" 0.100000000000001
"7455" "Tres_Marias" "0.448978055405087" 0.200000000000001
"7456" "Tres_Marias" "0.33693884381074" 0.300000000000001
"7457" "Tres_Marias" "0.239531541703605" 0.4
"7458" "Tres_Marias" "0.164203968975328" 0.5
"7459" "Tres_Marias" "0" 0.600000000000001
"7460" "Tres_Marias" "0" 0.700000000000001
"7461" "Tres_Marias" "0" 0.800000000000001
"7462" "Tres_Marias" "0" 0.9
"7463" "Tres_Marias" "0" 1
"7464" "Tres_Marias" "0" 1.1
"7465" "Tres_Marias" "0" 1.2
"7466" "Tres_Marias" "0" 1.3
"7467" "Tres_Marias" "0" 1.4
"7468" "Tres_Marias" "0" 1.5
"7469" "Tres_Marias" "0" 1.6
"7470" "Tres_Marias" "0.0128299566635068" 1.7
"7471" "Tres_Marias" "0.0340504502208855" 1.8
"7472" "Tres_Marias" "0.0480422150259185" 1.9
"7473" "Tres_Marias" "0.447737552403838" 2
"7474" "Tres_Marias" "0.344205253989911" 2.1
"7475" "Tres_Marias" "0.265376029457275" 2.2
"7476" "Tres_Marias" "0.210484707679384" 2.3
"7477" "Tres_Marias" "0.536714758077954" 2.4
"7478" "Tres_Marias" "0.448952880076481" 2.5
"7479" "Tres_Marias" "0.374424430759159" 2.6
"7480" "Tres_Marias" "0.314627543385868" 2.7
"7481" "Tres_Marias" "0.268058440575339" 2.8
"7482" "Tres_Marias" "1" 2.9
"7483" "Tres_Marias" "1" 3
"7484" "Tres_Marias" "1" 3.1
"7485" "Tres_Marias" "1" 3.2
"7486" "Tres_Marias" "1" 3.3
"7487" "Tres_Marias" "1" 3.4
"7488" "Tres_Marias" "1" 3.5
"7489" "Pasi_Gusung_North_nonreserve2" "1" -12
"7490" "Pasi_Gusung_North_nonreserve2" "1" -11.9
"7491" "Pasi_Gusung_North_nonreserve2" "1" -11.8
"7492" "Pasi_Gusung_North_nonreserve2" "1" -11.7
"7493" "Pasi_Gusung_North_nonreserve2" "1" -11.6
"7494" "Pasi_Gusung_North_nonreserve2" "1" -11.5
"7495" "Pasi_Gusung_North_nonreserve2" "1" -11.4
"7496" "Pasi_Gusung_North_nonreserve2" "1" -11.3
"7497" "Pasi_Gusung_North_nonreserve2" "1" -11.2
"7498" "Pasi_Gusung_North_nonreserve2" "1" -11.1
"7499" "Pasi_Gusung_North_nonreserve2" "1" -11
"7500" "Pasi_Gusung_North_nonreserve2" "1" -10.9
"7501" "Pasi_Gusung_North_nonreserve2" "1" -10.8
"7502" "Pasi_Gusung_North_nonreserve2" "1" -10.7
"7503" "Pasi_Gusung_North_nonreserve2" "1" -10.6
"7504" "Pasi_Gusung_North_nonreserve2" "1" -10.5
"7505" "Pasi_Gusung_North_nonreserve2" "1" -10.4
"7506" "Pasi_Gusung_North_nonreserve2" "1" -10.3
"7507" "Pasi_Gusung_North_nonreserve2" "1" -10.2
"7508" "Pasi_Gusung_North_nonreserve2" "1" -10.1
"7509" "Pasi_Gusung_North_nonreserve2" "1" -10
"7510" "Pasi_Gusung_North_nonreserve2" "1" -9.9
"7511" "Pasi_Gusung_North_nonreserve2" "1" -9.8
"7512" "Pasi_Gusung_North_nonreserve2" "1" -9.7
"7513" "Pasi_Gusung_North_nonreserve2" "1" -9.6
"7514" "Pasi_Gusung_North_nonreserve2" "1" -9.5
"7515" "Pasi_Gusung_North_nonreserve2" "1" -9.4
"7516" "Pasi_Gusung_North_nonreserve2" "1" -9.3
"7517" "Pasi_Gusung_North_nonreserve2" "1" -9.2
"7518" "Pasi_Gusung_North_nonreserve2" "1" -9.1
"7519" "Pasi_Gusung_North_nonreserve2" "1" -9
"7520" "Pasi_Gusung_North_nonreserve2" "1" -8.9
"7521" "Pasi_Gusung_North_nonreserve2" "1" -8.8
"7522" "Pasi_Gusung_North_nonreserve2" "1" -8.7
"7523" "Pasi_Gusung_North_nonreserve2" "1" -8.6
"7524" "Pasi_Gusung_North_nonreserve2" "1" -8.5
"7525" "Pasi_Gusung_North_nonreserve2" "1" -8.4
"7526" "Pasi_Gusung_North_nonreserve2" "1" -8.3
"7527" "Pasi_Gusung_North_nonreserve2" "1" -8.2
"7528" "Pasi_Gusung_North_nonreserve2" "1" -8.1
"7529" "Pasi_Gusung_North_nonreserve2" "1" -8
"7530" "Pasi_Gusung_North_nonreserve2" "1" -7.9
"7531" "Pasi_Gusung_North_nonreserve2" "1" -7.8
"7532" "Pasi_Gusung_North_nonreserve2" "1" -7.7
"7533" "Pasi_Gusung_North_nonreserve2" "1" -7.6
"7534" "Pasi_Gusung_North_nonreserve2" "1" -7.5
"7535" "Pasi_Gusung_North_nonreserve2" "1" -7.4
"7536" "Pasi_Gusung_North_nonreserve2" "1" -7.3
"7537" "Pasi_Gusung_North_nonreserve2" "1" -7.2
"7538" "Pasi_Gusung_North_nonreserve2" "1" -7.1
"7539" "Pasi_Gusung_North_nonreserve2" "1" -7
"7540" "Pasi_Gusung_North_nonreserve2" "1" -6.9
"7541" "Pasi_Gusung_North_nonreserve2" "1" -6.8
"7542" "Pasi_Gusung_North_nonreserve2" "1" -6.7
"7543" "Pasi_Gusung_North_nonreserve2" "1" -6.6
"7544" "Pasi_Gusung_North_nonreserve2" "1" -6.5
"7545" "Pasi_Gusung_North_nonreserve2" "1" -6.4
"7546" "Pasi_Gusung_North_nonreserve2" "1" -6.3
"7547" "Pasi_Gusung_North_nonreserve2" "1" -6.2
"7548" "Pasi_Gusung_North_nonreserve2" "1" -6.1
"7549" "Pasi_Gusung_North_nonreserve2" "1" -6
"7550" "Pasi_Gusung_North_nonreserve2" "1" -5.9
"7551" "Pasi_Gusung_North_nonreserve2" "1" -5.8
"7552" "Pasi_Gusung_North_nonreserve2" "1" -5.7
"7553" "Pasi_Gusung_North_nonreserve2" "1" -5.6
"7554" "Pasi_Gusung_North_nonreserve2" "1" -5.5
"7555" "Pasi_Gusung_North_nonreserve2" "1" -5.4
"7556" "Pasi_Gusung_North_nonreserve2" "1" -5.3
"7557" "Pasi_Gusung_North_nonreserve2" "1" -5.2
"7558" "Pasi_Gusung_North_nonreserve2" "1" -5.1
"7559" "Pasi_Gusung_North_nonreserve2" "1" -5
"7560" "Pasi_Gusung_North_nonreserve2" "1" -4.9
"7561" "Pasi_Gusung_North_nonreserve2" "1" -4.8
"7562" "Pasi_Gusung_North_nonreserve2" "1" -4.7
"7563" "Pasi_Gusung_North_nonreserve2" "1" -4.6
"7564" "Pasi_Gusung_North_nonreserve2" "1" -4.5
"7565" "Pasi_Gusung_North_nonreserve2" "1" -4.4
"7566" "Pasi_Gusung_North_nonreserve2" "1" -4.3
"7567" "Pasi_Gusung_North_nonreserve2" "1" -4.2
"7568" "Pasi_Gusung_North_nonreserve2" "1" -4.1
"7569" "Pasi_Gusung_North_nonreserve2" "1" -4
"7570" "Pasi_Gusung_North_nonreserve2" "1" -3.9
"7571" "Pasi_Gusung_North_nonreserve2" "1" -3.8
"7572" "Pasi_Gusung_North_nonreserve2" "1" -3.7
"7573" "Pasi_Gusung_North_nonreserve2" "1" -3.6
"7574" "Pasi_Gusung_North_nonreserve2" "1" -3.5
"7575" "Pasi_Gusung_North_nonreserve2" "1" -3.4
"7576" "Pasi_Gusung_North_nonreserve2" "1" -3.3
"7577" "Pasi_Gusung_North_nonreserve2" "1" -3.2
"7578" "Pasi_Gusung_North_nonreserve2" "1" -3.1
"7579" "Pasi_Gusung_North_nonreserve2" "1" -3
"7580" "Pasi_Gusung_North_nonreserve2" "1" -2.9
"7581" "Pasi_Gusung_North_nonreserve2" "1" -2.8
"7582" "Pasi_Gusung_North_nonreserve2" "1" -2.7
"7583" "Pasi_Gusung_North_nonreserve2" "1" -2.6
"7584" "Pasi_Gusung_North_nonreserve2" "1" -2.5
"7585" "Pasi_Gusung_North_nonreserve2" "1" -2.4
"7586" "Pasi_Gusung_North_nonreserve2" "1" -2.3
"7587" "Pasi_Gusung_North_nonreserve2" "1" -2.2
"7588" "Pasi_Gusung_North_nonreserve2" "1" -2.1
"7589" "Pasi_Gusung_North_nonreserve2" "1" -2
"7590" "Pasi_Gusung_North_nonreserve2" "1" -1.9
"7591" "Pasi_Gusung_North_nonreserve2" "1" -1.8
"7592" "Pasi_Gusung_North_nonreserve2" "1" -1.7
"7593" "Pasi_Gusung_North_nonreserve2" "1" -1.6
"7594" "Pasi_Gusung_North_nonreserve2" "0.81125" -1.5
"7595" "Pasi_Gusung_North_nonreserve2" "0.755811354826528" -1.4
"7596" "Pasi_Gusung_North_nonreserve2" "0.685327800941005" -1.3
"7597" "Pasi_Gusung_North_nonreserve2" "0.599301529696555" -1.2
"7598" "Pasi_Gusung_North_nonreserve2" "0.500307499157296" -1.1
"7599" "Pasi_Gusung_North_nonreserve2" "0.394887559447799" -1
"7600" "Pasi_Gusung_North_nonreserve2" "0.292605578568363" -0.899999999999999
"7601" "Pasi_Gusung_North_nonreserve2" "0.203000666070178" -0.799999999999999
"7602" "Pasi_Gusung_North_nonreserve2" "0.132195238810133" -0.699999999999999
"7603" "Pasi_Gusung_North_nonreserve2" "0.0814752500318695" -0.6
"7604" "Pasi_Gusung_North_nonreserve2" "0.0483164100232538" -0.5
"7605" "Pasi_Gusung_North_nonreserve2" "0.028472148045146" -0.399999999999999
"7606" "Pasi_Gusung_North_nonreserve2" "0.0176891216180979" -0.299999999999999
"7607" "Pasi_Gusung_North_nonreserve2" "0.0125599306862748" -0.199999999999999
"7608" "Pasi_Gusung_North_nonreserve2" "0.0107018312662081" -0.0999999999999996
"7609" "Pasi_Gusung_North_nonreserve2" "0.0106032820849205" 0
"7610" "Pasi_Gusung_North_nonreserve2" "0.0113798147160543" 0.100000000000001
"7611" "Pasi_Gusung_North_nonreserve2" "0.0125536922868164" 0.200000000000001
"7612" "Pasi_Gusung_North_nonreserve2" "0.0138915396389576" 0.300000000000001
"7613" "Pasi_Gusung_North_nonreserve2" "0.0152976676974057" 0.4
"7614" "Pasi_Gusung_North_nonreserve2" "0.0167494320058375" 0.5
"7615" "Pasi_Gusung_North_nonreserve2" "0.424398038721274" 0.600000000000001
"7616" "Pasi_Gusung_North_nonreserve2" "0.274639034746411" 0.700000000000001
"7617" "Pasi_Gusung_North_nonreserve2" "0.168563407663789" 0.800000000000001
"7618" "Pasi_Gusung_North_nonreserve2" "0.104523776483311" 0.9
"7619" "Pasi_Gusung_North_nonreserve2" "0.069965720216201" 1
"7620" "Pasi_Gusung_North_nonreserve2" "0.0529982793460964" 1.1
"7621" "Pasi_Gusung_North_nonreserve2" "0.0457254910073075" 1.2
"7622" "Pasi_Gusung_North_nonreserve2" "0.0436269185971759" 1.3
"7623" "Pasi_Gusung_North_nonreserve2" "0.0442779374297878" 1.4
"7624" "Pasi_Gusung_North_nonreserve2" "0.48597774053721" 1.5
"7625" "Pasi_Gusung_North_nonreserve2" "0.35496648285571" 1.6
"7626" "Pasi_Gusung_North_nonreserve2" "0.253850118227731" 1.7
"7627" "Pasi_Gusung_North_nonreserve2" "0.184587189731703" 1.8
"7628" "Pasi_Gusung_North_nonreserve2" "0.14057738074308" 1.9
"7629" "Pasi_Gusung_North_nonreserve2" "0.634847546649302" 2
"7630" "Pasi_Gusung_North_nonreserve2" "0.531768054018661" 2.1
"7631" "Pasi_Gusung_North_nonreserve2" "0.436852512034003" 2.2
"7632" "Pasi_Gusung_North_nonreserve2" "0.356628491488635" 2.3
"7633" "Pasi_Gusung_North_nonreserve2" "1" 2.4
"7634" "Pasi_Gusung_North_nonreserve2" "1" 2.5
"7635" "Pasi_Gusung_North_nonreserve2" "1" 2.6
"7636" "Pasi_Gusung_North_nonreserve2" "1" 2.7
"7637" "Pasi_Gusung_North_nonreserve2" "1" 2.8
"7638" "Pasi_Gusung_North_nonreserve2" "1" 2.9
"7639" "Pasi_Gusung_North_nonreserve2" "1" 3
"7640" "Pasi_Gusung_North_nonreserve2" "1" 3.1
"7641" "Pasi_Gusung_North_nonreserve2" "1" 3.2
"7642" "Pasi_Gusung_North_nonreserve2" "1" 3.3
"7643" "Pasi_Gusung_North_nonreserve2" "1" 3.4
"7644" "Pasi_Gusung_North_nonreserve2" "1" 3.5
"7645" "Pasi_Gusung_North_nonreserve3" "1" -12
"7646" "Pasi_Gusung_North_nonreserve3" "1" -11.9
"7647" "Pasi_Gusung_North_nonreserve3" "1" -11.8
"7648" "Pasi_Gusung_North_nonreserve3" "1" -11.7
"7649" "Pasi_Gusung_North_nonreserve3" "1" -11.6
"7650" "Pasi_Gusung_North_nonreserve3" "1" -11.5
"7651" "Pasi_Gusung_North_nonreserve3" "1" -11.4
"7652" "Pasi_Gusung_North_nonreserve3" "1" -11.3
"7653" "Pasi_Gusung_North_nonreserve3" "1" -11.2
"7654" "Pasi_Gusung_North_nonreserve3" "1" -11.1
"7655" "Pasi_Gusung_North_nonreserve3" "1" -11
"7656" "Pasi_Gusung_North_nonreserve3" "1" -10.9
"7657" "Pasi_Gusung_North_nonreserve3" "1" -10.8
"7658" "Pasi_Gusung_North_nonreserve3" "1" -10.7
"7659" "Pasi_Gusung_North_nonreserve3" "1" -10.6
"7660" "Pasi_Gusung_North_nonreserve3" "1" -10.5
"7661" "Pasi_Gusung_North_nonreserve3" "1" -10.4
"7662" "Pasi_Gusung_North_nonreserve3" "1" -10.3
"7663" "Pasi_Gusung_North_nonreserve3" "1" -10.2
"7664" "Pasi_Gusung_North_nonreserve3" "1" -10.1
"7665" "Pasi_Gusung_North_nonreserve3" "1" -10
"7666" "Pasi_Gusung_North_nonreserve3" "1" -9.9
"7667" "Pasi_Gusung_North_nonreserve3" "1" -9.8
"7668" "Pasi_Gusung_North_nonreserve3" "1" -9.7
"7669" "Pasi_Gusung_North_nonreserve3" "1" -9.6
"7670" "Pasi_Gusung_North_nonreserve3" "1" -9.5
"7671" "Pasi_Gusung_North_nonreserve3" "1" -9.4
"7672" "Pasi_Gusung_North_nonreserve3" "1" -9.3
"7673" "Pasi_Gusung_North_nonreserve3" "1" -9.2
"7674" "Pasi_Gusung_North_nonreserve3" "1" -9.1
"7675" "Pasi_Gusung_North_nonreserve3" "1" -9
"7676" "Pasi_Gusung_North_nonreserve3" "1" -8.9
"7677" "Pasi_Gusung_North_nonreserve3" "1" -8.8
"7678" "Pasi_Gusung_North_nonreserve3" "1" -8.7
"7679" "Pasi_Gusung_North_nonreserve3" "1" -8.6
"7680" "Pasi_Gusung_North_nonreserve3" "1" -8.5
"7681" "Pasi_Gusung_North_nonreserve3" "1" -8.4
"7682" "Pasi_Gusung_North_nonreserve3" "1" -8.3
"7683" "Pasi_Gusung_North_nonreserve3" "1" -8.2
"7684" "Pasi_Gusung_North_nonreserve3" "1" -8.1
"7685" "Pasi_Gusung_North_nonreserve3" "1" -8
"7686" "Pasi_Gusung_North_nonreserve3" "1" -7.9
"7687" "Pasi_Gusung_North_nonreserve3" "1" -7.8
"7688" "Pasi_Gusung_North_nonreserve3" "1" -7.7
"7689" "Pasi_Gusung_North_nonreserve3" "1" -7.6
"7690" "Pasi_Gusung_North_nonreserve3" "1" -7.5
"7691" "Pasi_Gusung_North_nonreserve3" "1" -7.4
"7692" "Pasi_Gusung_North_nonreserve3" "1" -7.3
"7693" "Pasi_Gusung_North_nonreserve3" "1" -7.2
"7694" "Pasi_Gusung_North_nonreserve3" "1" -7.1
"7695" "Pasi_Gusung_North_nonreserve3" "1" -7
"7696" "Pasi_Gusung_North_nonreserve3" "1" -6.9
"7697" "Pasi_Gusung_North_nonreserve3" "1" -6.8
